"StartDevice","EndDevice"
"ibr01.lax30","ibr01.phx10"
"ibr01.gva20","ibr01.par21"
"ibr02.cpt21","icr02.cpt21"
"atl31-0100-0001-01sw","ch4-0100-0001-01sw"
"icr02.ams21","ams21-0100-0002-01sw"
"lax30-0100-0001-01sw","by4-0100-0001-01sw"
"ibr01.cpq02","ibr01.sao30"
"ibr02.ewr30","ibr02.gru30"
"ibr02.mwh01","ibr02.pdx31"
"ibr02.ch2","icr02.ch2"
"ier02.mil31","rwa04.mil01"
"ch1-96c-1a","icr03.ch4"
"ibr01.cpq02","icr01.cpq02"
"ibr01.mrs21","ibr01.par30"
"ibr01.got30","ibr01.osl22"
"pdx30-0100-0002-01sw","mwh01-0100-0004-01sw"
"cph31-0100-0001-02sw","mma01-0100-0001-02sw"
"cys04-0100-0004-01sw","lax31-0100-0002-01sw"
"ibr03.dsm05","ibr01.sn6"
"ibr01.hkg31","ibr01.sel21"
"cys04-0100-0003-01sw","mwh01-0100-0003-01sw"
"mel01-96cbe-1b","ter03.mel01"
"bio70-0100-0002-01sw","orf70-0100-0004-01sw"
"icr03.ams06","ams06-0100-0004-01sw"
"bl20-0100-0100-01sw","cle02-0100-0001-01sw"
"ier03.lon34","icr03.lon22"
"phx70-0100-0002-01sw","sn6-0100-0002-01sw"
"atl30-0100-0002-01sw","ch2-0100-0002-01sw"
"ibr01.syd03","icr02.syd03"
"ibr01.sin30","ibr01.tyo31"
"lax30-0100-0001-01sw","lax31-0100-0001-01sw"
"dbb-0100-0001-01sw","ch2-0100-0001-01sw"
"gva20-0100-0002-01sw","zrh20-0100-0002-01sw"
"ibr01.osa20","icr02.osa20"
"ibr04.by4","icr02.by4"
"ibr01.dub07","ibr02.dub07"
"ibr01.svg20","ibr02.svg20"
"icr08.bn6","ibr04.bn6"
"syd03-0100-0001-01sw","syd23-0100-0001-01sw"
"tpe30-96cbe-1b","icr02.tyo30"
"dub08-0100-0001-01sw","sxl71-0100-0001-01sw"
"ibr02.sel20","icr02.sel20"
"ibr02.sn6","ibr04.dsm05"
"ibr01.dsm05","ibr02.dsm05"
"ibr01.cpq20","ibr01.sao30"
"icr03.by4","by4-0100-0001-01sw"
"icr04.lon24","ibr01.lon24"
"yto30-0100-0001-01sw","icr01.yto30"
"maa01-0100-0001-01sw","maa20-0100-0001-01sw"
"icr02.hkg31","ier02.sgn30"
"ibr02.cpq02","ibr02.gru30"
"ibr04.bl7","ibr04.bl20"
"ibr03.dbb","ibr04.dbb"
"ibr01.ber20","ibr01.fra21"
"ibr02.vie20","ibr04.vie"
"icr01.dub08","ibr02.dub08"
"ibr03.bl7","ibr03.bn6"
"ier05.lon32","icr03.lon22"
"ibr01.gva20","ibr01.zrh21"
"gvx01-0100-0001-01sw","sto30-0100-0001-01sw"
"gvx11-0100-0001-02sw","osl20-0100-0002-01sw"
"ibr01.sn6","ibr03.dsm05"
"ibr04.mwh01","icr04.mwh01"
"cys04-0100-0004-01sw","mwh01-0100-0004-01sw"
"ibr01.lon24","ibr01.par21"
"mma01-0100-0001-01sw","sto31-0100-0001-01sw"
"ch2-0100-0001-01sw","cle02-0100-0001-01sw"
"yqb20-0100-0001-01sw","yto30-0100-0001-01sw"
"ier02.mex31","rwa02.qro21"
"ibr02.mel20","icr02.mel20"
"ibr01.ch4","ibr02.ch4"
"ams06-0100-0003-01sw","ams21-0100-0001-01sw"
"ier02.dna","icr04.cys04"
"ibr02.jga20","ibr02.bom31"
"atl30-0100-0002-01sw","sn1-0100-0004-01sw"
"icr03.ams21","ibr02.ams21"
"ter01.ber30","ter03.ber30"
"bl20-0100-0100-02sw","bn6-0100-0002-01sw"
"ibr01.gva20","ibr02.gva20"
"ibr01.stg30","rwa02.stg30"
"co1-96c-1b","icr04.mwh01"
"ibr03.bl7","icr02.bl7"
"ibr02.cys04","ibr02.dsm05"
"icr05.mwh01","ibr01.mwh01"
"ams30-0100-0001-01sw","dub07-0100-0001-01sw"
"ibr02.zqz22","rwa03.zqz22"
"icr03.mwh01","ier01.mwh30"
"ibr01.phx70","rwa01.phx70"
"ter04.ams31","ams21-0100-0001-01sw"
"ibr02.gvx01","rwa03.gvx01"
"icr03.bl20","bl20-0100-0100-01sw"
"ibr02.lax30","ibr02.lax31"
"ibr02.cpq20","icr01.cpq20"
"icr04.par21","par21-0100-0001-01sw"
"ibr02.svg20","icr01.svg20"
"ibr01.maa01","ibr01.sg2"
"ier02.sjc33","icr02.by21"
"ier02.lac20","rwa02.lac20"
"icr02.dub08","dub08-0100-0001-01sw"
"ibr02.phx70","ibr02.sn6"
"cys04-0100-0002-01sw","dsm05-0100-0002-01sw"
"ibr01.cpq02","ibr01.gru30"
"dsm05-0100-0002-01sw","icr01.dsm05"
"ath01-96cbe-1b","icr02.mrs20"
"ibr01.vie","ibr03.vie"
"bl7-0100-0200-01sw","ewr30-0100-0001-01sw"
"osa31-0100-0001-01sw","osa31-0100-0002-01sw"
"ier01.dna","icr03.cys04"
"ier03.chg","ier04.chg"
"icr06.cys04","ibr02.cys04"
"ibr03.bl20","ibr01.nyc30"
"atl30-0100-0001-01sw","bn6-0100-0001-01sw"
"ibr01.cle30","ibr01.ewr30"
"pdx30-0100-0001-01sw","pdx30-0100-0002-01sw"
"icr08.ams06","ibr06.ams06"
"icr04.sn1","ibr01.sn1"
"ier03.dus30","ier04.dus30"
"sao30-0100-0001-01sw","sao30-0100-0002-01sw"
"osa31-0100-0001-01sw","tyo30-0100-0001-01sw"
"dub08-0100-0001-01sw","lon24-0100-0001-01sw"
"ibr01.phx10","ibr01.sn1"
"icr08.bn6","ibr04.bn6"
"ibr02.sel20","icr02.sel20"
"fra23-0100-0001-01sw","fra30-0100-0001-01sw"
"dub07-0100-0002-01sw","lon22-0100-0002-01sw"
"atl30-0100-0002-01sw","sn1-0100-0004-01sw"
"ibr02.vie20","rwa04.vie20"
"syd03-0100-0001-01sw","syd23-0100-0001-01sw"
"ibr02.lax30","ibr02.phx10"
"ibr04.vie","rwa02.vie"
"ibr01.cle02","ibr01.cle30"
"ibr04.by4","ibr04.by21"
"vie20-0100-0001-02sw","rwa02.vie20"
"ibr02.syd03","icr02.syd03"
"cys04-0100-0001-01sw","dsm05-0100-0001-01sw"
"bkk30-96cbe-1a","icr01.hkg31"
"ibr01.pus04","ibr01.pus20"
"ibr01.rio02","ibr01.sao30"
"ibr01.hel01","ibr01.sto31"
"icr01.sn6","sn2-96cb-1a"
"ibr01.sg2","icr01.sg2"
"mel01-0100-0002-01sw","mel20-0100-0002-01sw"
"ier01.par31","icr01.par30"
"cuswdm885p52a2","dm2-96c-1b"
"ibr02.osa20","ibr02.pdx31"
"ier03.fra31","icr01.fra21"
"ibr02.rio02","ibr02.rio30"
"ier03.lon32","icr01.lon22"
"ibr01.lon22","ibr01.par30"
"gvx01-0100-0001-01sw","rwa04.gvx01"
"ibr01.mwh01","icr01.mwh01"
"ibr01.ch4","ibr01.cle30"
"lon24-0100-0002-01sw","par21-0100-0002-01sw"
"ibr01.sn1","ibr01.sn6"
"ibr01.pdx30","ibr03.mwh01"
"ibr01.phx70","rwa04.phx70"
"mwh01-0100-0002-01sw","pdx31-0100-0002-01sw"
"icr02.tyo30","tya-96cbe-1b"
"ork30-0100-0001-01sw","ork30-0100-0001-02sw"
"bl20-0100-0100-01sw","cle02-0100-0001-01sw"
"ibr03.by21","ibr01.syd03"
"ibr01.dub07","ibr01.ork30"
"ier01.dfw32","icr03.dsm05"
"ams30-0100-0002-01sw","dub07-0100-0002-01sw"
"cys04-0100-0004-01sw","lax31-0100-0002-01sw"
"ibr01.atl30","ibr01.bn6"
"nyc30-0100-0001-01sw","yqb20-0100-0001-01sw"
"ier02.tyo02","icr02.tyo30"
"icr02.ams21","ams-96c-1b"
"ter02.waw01","rwa02.waw02"
"ibr01.maa01","ibr01.sg2"
"pdx30-0100-0001-01sw","by21-0100-0001-01sw"
"ibr03.bl7","ibr03.bn6"
"bl20-0100-0100-01sw","icr02.bl20"
"ibr02.scl01","scl01-96cbe-1b"
"ibr01.hkg31","ibr01.tyo30"
"ham31-0100-0001-01sw","ham30-0100-0001-01sw"
"icr02.fra21","fra-96cbe-1b"
"tls30-0100-0001-01sw","tls30-0100-0001-02sw"
"cph31-0100-0001-01sw","ham30-0100-0001-01sw"
"ibr01.sn1","ibr01.sn6"
"ter02.stb","mwh01-0100-0001-01sw"
"ibr01.cpq02","ibr01.sao30"
"icr03.ams30","ibr02.ams30"
"ibr01.hkg31","icr02.hkg31"
"ter03.hkg30","ter04.hkg30"
"ibr04.dsm05","ibr01.dsm05"
"ibr02.bio30","ibr02.par30"
"pnq21-0100-0001-01sw","rwa03.pnq21"
"icr02.cwl20","cwl20-96cbe-1b"
"icr03.ams21","ier03.ams31"
"ibr01.maa01","ibr01.sg2"
"cle30-0100-0002-01sw","ch4-0100-0002-01sw"
"ams30-0100-0001-01sw","dub07-0100-0001-01sw"
"ibr02.vie","ibr04.vie"
"ibr02.ams21","ibr02.dub08"
"icr02.sg2","sg1-96cbe-1b"
"ibr02.gvx01","ibr02.sto31"
"ibr02.cpq20","ibr02.sao30"
"ibr02.mel01","ibr02.mel20"
"ibr01.tyo30","ibr01.tyo79"
"ibr01.osa20","ibr01.sg3"
"nyc30-0100-0001-01sw","nyc30-0100-0002-01sw"
"bru30-96cbe-1b","icr04.par21"
"ibr02.ham31","ibr02.sto31"
"icr04.sn6","sn6-0100-0001-01sw"
"fra23-0100-0001-01sw","fra23-0100-0002-01sw"
"gvx11-0100-0001-01sw","gvx11-0100-0001-02sw"
"ibr02.phx10","ibr02.sn1"
"ier04.phx32","rwa04.phx70"
"ibr01.sn1","ibr02.sn1"
"gvx01-0100-0001-01sw","rwa01.gvx01"
"zrh21-0100-0001-01sw","zrh20-0100-0001-01sw"
"ibr01.gru30","ibr01.scl20"
"ibr01.pdx30","ibr01.tyo79"
"icr04.ch4","ibr01.ch4"
"ier02.mex31","rwa02.qro20"
"bod30-0100-0001-01sw","par21-0100-0001-01sw"
"ham30-0100-0001-01sw","ham30-0100-0002-01sw"
"cle30-0100-0001-01sw","ch4-0100-0001-01sw"
"cle30-0100-0002-01sw","ewr30-0100-0002-01sw"
"ibr02.cpq02","ibr02.sao30"
"icr04.ams30","ier04.dus30"
"lax31-0100-0002-01sw","phx70-0100-0002-01sw"
"cle02-0100-0002-01sw","yto20-0100-0002-01sw"
"ibr02.pdx31","ibr02.pdx30"
"ibr02.dsm05","ibr03.dsm05"
"dub08-0100-0001-01sw","dub08-0100-0002-01sw"
"atl31-0100-0002-01sw","bn6-0100-0004-01sw"
"ter03.bom02","ter04.bom02"
"ibr02.ch2","ibr01.ch2"
"ibr01.gvx01","ibr01.sto30"
"ibr04.fra30","ibr02.fra21"
"mwh01-0100-0001-01sw","pdx31-0100-0001-01sw"
"ibr02.hel01","ibr02.sto30"
"icr02.par30","par30-0100-0001-01sw"
"syd23-0100-0002-01sw","icr01.syd23"
"sn1-0100-0004-01sw","cys04-0100-0004-01sw"
"ter04.scl30","rwa04.scl20"
"by4-0100-0001-01sw","icr01.by4"
"ier01.pnq30","ter01.pnq30"
"ibr04.bom02","ibr02.bom31"
"bn6-0100-0002-01sw","bn6-0100-0001-01sw"
"ibr02.syd03","ibr01.syd03"
"fra23-0100-0002-01sw","fra30-0100-0002-01sw"
"fra23-0100-0001-01sw","fra21-0100-0001-01sw"
"ier02.dxb30","icr02.dxb20"
"ams21-0100-0001-01sw","lon24-0100-0001-01sw"
"vie-0100-0001-03sw","vie20-0100-0001-01sw"
"icr01.sg3","sg3-96cbe-1a"
"icr02.par30","par30-0100-0002-01sw"
"ams06-0100-0002-01sw","ams30-0100-0002-01sw"
"icr03.by21","by21-0100-0002-01sw"
"icr04.ch4","ibr01.ch4"
"ibr01.doh20","ibr01.doh21"
"ibr02.lon22","ibr02.nyc30"
"ter06.sg1","sg3-0100-0001-01sw"
"sn6-0100-0002-01sw","dsm05-0100-0004-01sw"
"gvx01-0100-0001-02sw","rwa01.gvx01"
"ams21-0100-0002-01sw","lon24-0100-0002-01sw"
"icr01.grn30","icr01.red30"
"cle30-0100-0002-01sw","cle02-0100-0002-01sw"
"ibr01.pus04","ibr01.pus20"
"ibr01.pus04","icr02.pus04"
"ibr02.lax31","ibr02.tyo31"
"bl20-0100-0100-01sw","bn6-0100-0001-01sw"
"ibr01.sto30","ibr01.sto31"
"phx70-0100-0002-01sw","rwa02.phx70"
"ibr01.bn6","icr01.bn6"
"ibr01.bio70","ibr01.par30"
"ams30-0100-0002-01sw","sto30-0100-0002-01sw"
"ibr02.osa31","ibr01.osa31"
"ibr04.by21","ibr02.syd03"
"mwh01-0100-0002-01sw","pdx31-0100-0002-01sw"
"hkg30-0100-0001-01sw","hkg31-0100-0001-01sw"
"ibr03.fra30","ibr04.fra30"
"bl7-0100-0200-01sw","bn6-0100-0003-01sw"
"ibr02.jga20","rwa04.jga20"
"ibr03.tlv20","rwa05.tlv20"
"kul01-0100-0001-01sw","kul01-0100-0002-01sw"
"cys04-0100-0001-01sw","cys04-0100-0002-01sw"
"sn6-0100-0001-01sw","cys04-0100-0003-01sw"
"ibr02.ewr30","ibr02.gru30"
"ibr01.ber20","ibr01.ham31"
"ams21-0100-0002-01sw","ams30-0100-0002-01sw"
"icr03.sn6","sn6-0100-0002-01sw"
"ibr03.bl20","ibr01.bn6"
"by21-0100-0001-01sw","cys04-0100-0003-01sw"
"mma01-0100-0001-01sw","sto30-0100-0001-01sw"
"pus04-0100-0001-01sw","pus20-0100-0001-01sw"
"ibr01.atl31","ibr03.bn6"
"bl7-0100-0200-02sw","cle30-0100-0002-01sw"
"ier05.lon32","icr03.lon22"
"dsm05-0100-0003-01sw","dsm05-0100-0004-01sw"
"pus04-0100-0002-01sw","pus20-0100-0002-01sw"
"ibr02.mwh01","ibr02.pdx31"
"stg31-0100-0001-02sw","bl20-0100-0100-02sw"
"icr02.ch2","ier02.chi30"
"sel21-0100-0001-01sw","sel21-0100-0002-01sw"
"ibr02.cpq20","ibr02.gru30"
"ibr02.hkg31","ibr02.osa31"
"icr01.zrh20","zrh-96cbe-1b"
"pao-96cbe-1a","icr01.by4"
"vie20-0100-0001-02sw","zrh21-0100-0001-02sw"
"ibr02.mrs20","ibr02.par21"
"yto20-0100-0001-01sw","icr01.yto20"
"ibr01.hkg20","ibr01.tyo31"
"icr02.mrs21","ier02.nbo30"
"rwa01.str01","ier01.str01"
"icr01.pus04","pus04-0100-0002-01sw"
"ibr02.atl31","ibr02.fll30"
"icr01.lon22","lon22-0100-0001-01sw"
"ibr02.ewr30","ibr02.sxl71"
"ibr03.cys04","ibr03.mwh01"
"cys04-0100-0001-01sw","mwh01-0100-0001-01sw"
"rwa04.vie","sof01-96cbe-1b"
"icr04.ams30","ams30-0100-0002-01sw"
"ibr02.zqz20","rwa04.zqz20"
"ibr02.atl31","ibr02.sn6"
"icr02.dub07","ibr01.dub07"
"cle30-0100-0001-01sw","yto30-0100-0001-01sw"
"ibr02.zqz20","ibr02.zqz22"
"mrs21-0100-0001-01sw","par30-0100-0001-01sw"
"ch4-0100-0002-01sw","dsm05-0100-0004-01sw"
"ibr01.jnb20","icr02.jnb20"
"ibr01.dsm05","ibr02.dsm05"
"ibr01.ewr30","ibr01.gru30"
"ber20-0100-0001-01sw","vie-0100-0001-03sw"
"dub07-0100-0001-01sw","lon22-0100-0001-01sw"
"ibr01.par21","ibr03.vie"
"hou01-96cbe-1a","icr01.sn1"
"mrs20-0100-0002-01sw","zrh20-0100-0002-01sw"
"ier01.dal","icr01.sn6"
"mel01-0100-0002-01sw","syd03-0100-0002-01sw"
"ber20-0100-0001-01sw","vie-0100-0001-03sw"
"ibr02.ams21","ibr02.par21"
"ier03.phx32","rwa03.phx70"
"ibr02.ch2","ibr02.cle02"
"ibr01.sxl71","ibr01.dub07"
"ibr01.cpq02","ibr01.gru30"
"ter04.waw01","rwa04.waw20"
"dub08-0100-0002-01sw","lon24-0100-0002-01sw"
"ibr01.cpq02","ibr01.sao30"
"ibr02.gvx11","rwa03.gvx11"
"lax30-0100-0002-01sw","phx10-0100-0002-01sw"
"yto20-0100-0001-01sw","yto20-0100-0002-01sw"
"ter02.dba","dub08-0100-0001-01sw"
"ier02.tyo36","icr02.tyo30"
"icr04.ams06","ams06-0100-0004-01sw"
"ier01.fra32","icr01.fra21"
"ier01.sgn30","ier02.sgn30"
"bio70-0100-0002-01sw","orf70-0100-0004-01sw"
"icr02.cpq02","cpq01-96cbe-1b"
"ibr01.dub08","icr01.dub08"
"ier01.mil31","rwa03.mil01"
"osa20-0100-0002-01sw","icr02.osa20"
"icr01.par21","par21-0100-0001-01sw"
"hkg20-0100-0002-01sw","tyo31-0100-0002-01sw"
"ibr03.orf70","ibr01.rio02"
"ibr01.mia","ibr02.mia"
"ibr04.cys04","icr04.cys04"
"ibr01.dub08","ibr01.lon24"
"ibr01.cwl20","icr02.cwl20"
"ter05.bl31","bl20-0100-0100-02sw"
"icr01.tyo30","ibr01.tyo30"
"ibr01.ber20","ibr01.fra21"
"ibr01.dub07","ibr01.ork30"
"icr02.tyo30","tyo30-0100-0002-01sw"
"ch4-0100-0002-01sw","dsm05-0100-0004-01sw"
"icr06.dsm05","dsm05-0100-0001-01sw"
"dub07-0100-0001-01sw","ork30-0100-0001-01sw"
"cph31-0100-0001-02sw","mma01-0100-0001-02sw"
"ibr01.dub08","ibr01.sxl71"
"ibr01.hkg31","ibr01.pus20"
"ibr03.bl7","ibr01.cle30"
"atl31-0100-0001-01sw","sn6-0100-0001-01sw"
"ier03.phx32","rwa03.phx10"
"ibr01.ch2","ibr01.cle02"
"ibr01.cpq02","ibr01.gru30"
"icr04.lon24","ier06.lon32"
"cph31-0100-0001-01sw","ham30-0100-0001-01sw"
"ibr01.mwh01","ibr02.mwh01"
"icr06.ams06","ibr04.ams06"
"cys04-0100-0003-01sw","lax31-0100-0001-01sw"
"cys04-0100-0004-01sw","lax31-0100-0002-01sw"
"ibr01.syd03","icr02.syd03"
"icr05.cys04","ibr02.cys04"
"ibr01.dub08","ibr01.lon24"
"sn6-0100-0002-01sw","icr02.sn6"
"ter04.sel21","icr01.sel20"
"ibr01.hkg20","ibr01.tyo31"
"ibr01.nyc30","ibr03.yqb20"
"dub07-0100-0001-01sw","sxl71-0100-0001-01sw"
"ibr01.ams30","ibr01.fra21"
"icr03.bl20","ier01.bl31"
"pus03-96cbe-1b","icr02.pus20"
"phx10-0100-0001-01sw","phx70-0100-0001-01sw"
"cys04-0100-0004-01sw","dsm05-0100-0004-01sw"
"ibr02.bod30","ibr02.tls30"
"bl7-0100-0200-01sw","ewr30-0100-0001-01sw"
"icr02.sn6","ibr01.sn6"
"phx10-0100-0002-01sw","sn1-0100-0004-01sw"
"ter01.doh30","ter02.doh30"
"sof01-96cbe-1b","rwa02.waw20"
"yto20-0100-0002-01sw","dbb-0100-0002-01sw"
"cys04-0100-0004-01sw","dsm05-0100-0004-01sw"
"ibr01.dxb22","ibr01.dxb21"
"rwa04.phx10","phx10-0100-0002-01sw"
"ibr01.atl31","ibr01.sn6"
"ibr01.yto20","ibr01.yto30"
"ibr01.phx10","ibr01.sn1"
"ibr01.gru30","ibr01.cpq02"
"yqb20-0100-0001-02sw","yto20-0100-0002-01sw"
"tyo30-0100-0002-01sw","tyo31-0100-0002-01sw"
"ham30-0100-0002-01sw","osl22-0100-0001-02sw"
"bl20-0100-0100-02sw","bn6-0100-0002-01sw"
"ibr01.phx70","ibr01.sn6"
"ibr01.cbr23","ibr02.cbr23"
"icr02.zrh21","zrh21-0100-0001-01sw"
"ibr02.dub07","ibr02.lon22"
"ibr02.phx10","ibr02.phx70"
"bn6-0100-0004-01sw","orf70-0100-0004-01sw"
"ibr02.bio70","ibr02.par30"
"ibr01.osa31","icr01.osa31"
"ibr02.maa30","ibr02.sg3"
"ier01.amb","icr03.ams21"
"ibr01.doh21","ibr02.doh21"
"ibr02.yto20","ibr04.yqb20"
"sg2-0100-0001-01sw","sg3-0100-0001-01sw"
"by4-0100-0001-01sw","cys04-0100-0001-01sw"
"phx10-0100-0001-01sw","rwa02.phx10"
"ibr02.maa01","ibr02.maa20"
"ibr02.ch2","icr02.ch2"
"icr02.ams21","ams21-0100-0002-01sw"
"got30-0100-0001-01sw","osl22-0100-0001-01sw"
"ibr01.hkg31","ibr01.syd23"
"cph31-0100-0001-02sw","mma01-0100-0001-02sw"
"lax31-0100-0001-01sw","phx10-0100-0001-01sw"
"ibr02.dub07","ibr02.sxl71"
"ier03.bl33","icr03.bl7"
"ibr02.bio70","ibr02.mrs20"
"icr06.dsm05","ibr02.dsm05"
"cys04-0100-0001-01sw","mwh01-0100-0001-01sw"
"gvx01-0100-0001-01sw","sto31-0100-0001-01sw"
"mwh01-0100-0001-01sw","icr02.mwh01"
"ibr02.sao30","ibr01.sao30"
"ch4-0100-0002-01sw","dsm05-0100-0004-01sw"
"osa20-0100-0002-01sw","tyo31-0100-0002-01sw"
"ier03.sjc33","icr03.by21"
"ibr02.phx70","rwa02.phx70"
"ibr02.lon24","icr01.lon24"
"ch2-0100-0001-01sw","cle02-0100-0001-01sw"
"ibr03.bl7","ibr03.bl20"
"ter03.cph30","ter04.cph30"
"icr04.by4","ibr03.by4"
"ibr02.sel20","icr02.sel20"
"ibr01.cys04","ibr02.cys04"
"ibr01.doh20","ibr01.doh21"
"ams21-0100-0002-01sw","par21-0100-0002-01sw"
"ibr02.cph31","ibr02.got30"
"icr04.ams21","ams21-0100-0001-01sw"
"pnq20-0100-0001-02sw","pnq21-0100-0001-02sw"
"ibr02.sel20","ibr02.sel21"
"ier04.sin30","icr02.sg3"
"icr03.dub08","ibr02.dub08"
"icr03.lon24","lts-96cbe-1a"
"ier04.tyo02","ter04.tyo02"
"ter05.fra31","fra23-0100-0001-01sw"
"ams21-0100-0001-01sw","ams30-0100-0001-01sw"
"ibr02.bio70","ibr02.par30"
"ibr02.cle30","ibr02.ewr30"
"mma01-0100-0001-01sw","rwa03.mma01"
"ibr02.bio70","ibr02.mrs20"
"ibr01.atl30","ibr01.atl31"
"ibr02.bn6","icr01.bn6"
"ibr01.mrs20","ibr01.par21"
"ter07.bl31","icr03.bl7"
"icr01.sn1","mex30-96cbe-1a"
"ibr02.dsm05","icr01.dsm05"
"gru30-0100-0001-01sw","cpq02-0100-0001-01sw"
"ch2-0100-0001-01sw","dsm05-0100-0001-01sw"
"atl31-0100-0001-01sw","bn6-0100-0003-01sw"
"icr06.dsm05","dsm05-0100-0002-01sw"
"ibr02.sel20","icr01.sel20"
"icr02.sn6","sn4-96cbe-1b"
"ibr02.phx10","ibr02.sn1"
"icr03.ams30","ibr01.ams30"
"ibr02.dub07","ibr04.dbb"
"ibr01.bom01","ibr02.bom01"
"ams21-0100-0001-01sw","dub08-0100-0001-01sw"
"ier01.cyn20","rwa01.cyn20"
"ibr01.gva20","ibr01.zrh21"
"ibr01.ams30","ibr01.dub07"
"ewr30-0100-0001-01sw","ewr30-0100-0002-01sw"
"ibr04.mwh01","icr03.mwh01"
"ibr02.zqz20","rwa02.zqz20"
"ibr02.sel21","icr01.sel21"
"ibr01.ber20","ibr01.mma01"
"pdx31-0100-0001-01sw","mwh01-0100-0001-01sw"
"icr03.sn1","sn1-0100-0004-01sw"
"atl30-0100-0002-01sw","bn6-0100-0002-01sw"
"osa31-0100-0001-01sw","icr01.osa31"
"atl30-0100-0002-01sw","bn6-0100-0002-01sw"
"atl31-0100-0002-01sw","bn6-0100-0004-01sw"
"ier01.cbr21","icr01.cbr21"
"bn3s-96c-gsgo-1a","bn3s-96c-gsgo-1b"
"ibr03.dbb","ibr04.dbb"
"ibr01.sao30","ibr01.cpq20"
"ibr03.by21","ibr01.lax31"
"ter02.waw01","rwa02.waw20"
"cle30-0100-0001-01sw","ch4-0100-0001-01sw"
"icr04.lon22","ibr01.lon22"
"ibr01.ams30","ibr01.dub07"
"icr01.yto20","yto01-96cbe-1a"
"icr03.dub07","dub07-0100-0001-01sw"
"ibr01.tyo30","ibr01.tyo79"
"icr07.bn6","ibr04.bn6"
"ibr01.rio02","ibr01.rio20"
"ibr02.yto30","ibr04.yqb20"
"ibr04.ams06","icr02.ams06"
"ibr02.zrh21","ibr02.zrh20"
"ibr02.yto30","ibr02.cle30"
"ber20-0100-0001-01sw","ham31-0100-0001-01sw"
"ibr02.lon24","ibr02.par21"
"kul01-96cbe-1b","icr02.kul01"
"ibr01.mma01","ibr01.sto30"
"jnb20-0100-0002-01sw","jnb21-0100-0002-01sw"
"ibr01.par30","ibr01.par21"
"ibr01.ber20","ibr03.vie"
"ibr02.scl01","scl01-96cbe-1a"
"dub07-0100-0001-01sw","lon22-0100-0001-01sw"
"ier04.bl33","icr04.bl20"
"icr04.bl20","bl20-0100-0100-02sw"
"ibr02.gvx01","rwa01.gvx01"
"cys04-0100-0001-01sw","mwh01-0100-0001-01sw"
"ibr03.ams06","ibr01.ams30"
"icr01.pus01","ibr01.pus01"
"icr03.lon22","lon22-0100-0001-01sw"
"ibr01.mwh01","ibr02.mwh01"
"was90-soc-l3-sw-1","was90-soc-l3-sw-2"
"ter08.by30","by4-0100-0002-01sw"
"ibr01.dub08","ibr01.lon24"
"ter01.doh30","rwa01.doh20"
"icr03.par21","par21-0100-0001-01sw"
"ibr02.kul01","ibr02.sg2"
"icr03.lon24","ibr01.lon24"
"ber20-0100-0001-01sw","vie-0100-0001-03sw"
"ibr01.phx10","rwa03.phx10"
"ams21-0100-0001-01sw","dub08-0100-0001-01sw"
"icr03.dub07","dub07-0100-0001-01sw"
"ewr30-0100-0001-01sw","sxl71-0100-0001-01sw"
"ams21-0100-0002-01sw","fra23-0100-0002-01sw"
"icr01.zrh20","zrh20-0100-0001-01sw"
"ibr04.by4","ibr02.lax30"
"ibr02.cbr20","ibr02.syd23"
"pao-96cbe-1b","icr02.by21"
"ibr02.ams30","ibr02.par30"
"ibr04.mwh01","ibr02.pdx30"
"icr01.par30","par02-96cbe-1a"
"ibr01.ber20","ibr01.ham31"
"ibr01.cpq20","ibr02.cpq20"
"ier03.sjc33","icr03.by21"
"icr01.fra21","fra21-0100-0001-01sw"
"phx10-0100-0001-01sw","sn1-0100-0003-01sw"
"icr03.ams21","ibr02.ams21"
"ibr02.atl30","ibr02.mia"
"syd23-0100-0001-01sw","icr02.syd23"
"mwh01-0100-0001-01sw","pdx31-0100-0001-01sw"
"ams21-0100-0001-01sw","ams30-0100-0001-01sw"
"ibr01.bod30","ibr02.bod30"
"icr05.ams06","ams06-0100-0002-01sw"
"cys04-0100-0002-01sw","icr02.cys04"
"ibr02.cle30","ibr04.bl7"
"ibr02.bom01","ibr04.bom02"
"sn1-0100-0003-01sw","icr01.sn1"
"fra23-0100-0001-01sw","fra21-0100-0001-01sw"
"ams21-0100-0001-01sw","fra23-0100-0001-01sw"
"ibr02.ams30","ibr02.par30"
"icr02.dub08","db5-96cbe-1b"
"ibr02.nyc30","ibr04.yqb20"
"ibr05.ams06","ibr01.ham30"
"ibr02.mma01","ibr02.sto30"
"ier02.mad30","rwa04.mad20"
"ibr02.ams21","ibr02.lon24"
"ibr02.pnq20","rwa04.pnq20"
"icr02.ams30","ibr02.ams30"
"ibr01.mma01","ibr01.sto31"
"ibr02.cle02","ibr02.cle30"
"ibr02.pnq20","rwa01.pnq20"
"ibr01.mel01","icr01.mel01"
"ibr04.cys04","icr03.cys04"
"pdx30-0100-0002-01sw","mwh01-0100-0004-01sw"
"ibr01.bjb","ibr01.zqz22"
"ibr03.bl20","ibr03.orf70"
"ibr03.bl7","icr02.bl7"
"ibr04.by21","icr01.by21"
"icr01.lon22","ier03.lon32"
"icr01.sn8","icr01.cys06"
"bio30-0100-0001-01sw","par30-0100-0001-01sw"
